"";"sex";"age";"period";"CancerCM";"POP"
"4385";2;36;29;540;2281275
"4386";2;36;30;507;2265296
"4387";2;36;31;504;2219478
"4388";2;36;32;482;2092200
"4389";2;36;33;453;2032705
"4390";2;36;34;453;2026982
"4391";2;36;35;452;2066076
"4392";2;36;36;475;2186347
"4393";2;37;1;490;1114191
"4394";2;37;2;474;1131742
"4395";2;37;3;518;1147514
"4396";2;37;4;503;1156528
"4397";2;37;5;493;1191539
"4398";2;37;6;521;1206834
"4399";2;37;7;483;1223592
"4400";2;37;8;466;1290455
"4401";2;37;9;515;1368952
"4402";2;37;10;584;1554927
"4403";2;37;11;520;1477474
"4404";2;37;12;523;1465156
"4405";2;37;13;571;1443781
"4406";2;37;14;719;1970457
"4407";2;37;15;628;1839662
"4408";2;37;16;650;1853968
"4409";2;37;17;689;1854479
"4410";2;37;18;692;1923441
"4411";2;37;19;666;1967513
"4412";2;37;20;654;2020625
"4413";2;37;21;687;2082042
"4414";2;37;22;692;2140920
"4415";2;37;23;716;2169272
"4416";2;37;24;733;2255413
"4417";2;37;25;734;2268275
"4418";2;37;26;697;2270429
"4419";2;37;27;697;2306750
"4420";2;37;28;687;2302365
"4421";2;37;29;675;2298941
"4422";2;37;30;643;2264232
"4423";2;37;31;629;2273567
"4424";2;37;32;572;2227822
"4425";2;37;33;556;2100588
"4426";2;37;34;496;2040473
"4427";2;37;35;446;2033512
"4428";2;37;36;490;2072917
"4429";2;38;1;578;1133907
"4430";2;38;2;603;1110559
"4431";2;38;3;559;1125475
"4432";2;38;4;560;1139004
"4433";2;38;5;508;1146187
"4434";2;38;6;561;1178244
"4435";2;38;7;510;1190100
"4436";2;38;8;504;1205809
"4437";2;38;9;533;1268778
"4438";2;38;10;577;1344325
"4439";2;38;11;647;1514254
"4440";2;38;12;646;1432981
"4441";2;38;13;649;1415500
"4442";2;38;14;617;1391231
"4443";2;38;15;784;1891625
"4444";2;38;16;729;1758558
"4445";2;38;17;747;1766424
"4446";2;38;18;716;1760823
"4447";2;38;19;724;1822013
"4448";2;38;20;747;1872858
"4449";2;38;21;779;1925054
"4450";2;38;22;806;1993915
"4451";2;38;23;744;2060523
"4452";2;38;24;761;2096621
"4453";2;38;25;831;2189871
"4454";2;38;26;849;2212513
"4455";2;38;27;757;2225485
"4456";2;38;28;774;2271533
"4457";2;38;29;772;2276449
"4458";2;38;30;748;2286537
"4459";2;38;31;739;2271178
"4460";2;38;32;644;2280478
"4461";2;38;33;651;2234803
"4462";2;38;34;591;2098282
"4463";2;38;35;557;2045877
"4464";2;38;36;543;2039324
"4465";2;39;1;568;1140600
"4466";2;39;2;603;1142621
"4467";2;39;3;644;1123053
"4468";2;39;4;622;1142523
"4469";2;39;5;572;1161248
"4470";2;39;6;568;1172861
"4471";2;39;7;559;1209518
"4472";2;39;8;554;1228186
"4473";2;39;9;575;1249160
"4474";2;39;10;615;1319244
"4475";2;39;11;653;1405094
"4476";2;39;12;681;1590792
"4477";2;39;13;636;1515797
"4478";2;39;14;702;1506904
"4479";2;39;15;689;1489069
"4480";2;39;16;894;2038303
"4481";2;39;17;870;1910733
"4482";2;39;18;871;1931861
"4483";2;39;19;788;1940520
"4484";2;39;20;858;1982194
"4485";2;39;21;848;2062627
"4486";2;39;22;855;2101479
"4487";2;39;23;849;2157515
"4488";2;39;24;853;2208106
"4489";2;39;25;881;2225883
"4490";2;39;26;783;2303268
"4491";2;39;27;905;2306352
"4492";2;39;28;920;2298743
"4493";2;39;29;871;2323573
"4494";2;39;30;820;2306214
"4495";2;39;31;806;2292675
"4496";2;39;32;850;2277316
"4497";2;39;33;794;2286643
"4498";2;39;34;670;2244949
"4499";2;39;35;676;2103092
"4500";2;39;36;648;2050990
"4501";2;40;1;811;1172177
"4502";2;40;2;670;1147297
"4503";2;40;3;664;1150874
"4504";2;40;4;672;1132838
"4505";2;40;5;718;1154718
"4506";2;40;6;660;1175196
"4507";2;40;7;670;1188083
"4508";2;40;8;669;1228805
"4509";2;40;9;642;1249703
"4510";2;40;10;698;1268985
"4511";2;40;11;669;1325446
"4512";2;40;12;818;1406534
"4513";2;40;13;828;1586515
"4514";2;40;14;810;1507006
"4515";2;40;15;771;1493658
"4516";2;40;16;794;1473821
"4517";2;40;17;978;2006543
"4518";2;40;18;946;1873191
"4519";2;40;19;1024;1888349
"4520";2;40;20;924;1921308
"4521";2;40;21;941;1942321
"4522";2;40;22;926;2031086
"4523";2;40;23;951;2079826
"4524";2;40;24;944;2143941
"4525";2;40;25;967;2204413
"4526";2;40;26;1002;2233021
"4527";2;40;27;1042;2321879
"4528";2;40;28;1002;2337274
"4529";2;40;29;915;2341168
"4530";2;40;30;954;2355879
"4531";2;40;31;963;2311829
"4532";2;40;32;914;2298331
"4533";2;40;33;877;2282992
"4534";2;40;34;873;2293001
"4535";2;40;35;795;2249144
"4536";2;40;36;712;2107717
"4537";2;41;1;915;1237204
"4538";2;41;2;806;1166763
"4539";2;41;3;778;1137583
"4540";2;41;4;772;1136938
"4541";2;41;5;713;1115473
"4542";2;41;6;770;1132656
"4543";2;41;7;745;1147911
"4544";2;41;8;783;1157847
"4545";2;41;9;714;1193258
"4546";2;41;10;796;1208674
"4547";2;41;11;764;1222205
"4548";2;41;12;821;1278657
"4549";2;41;13;808;1359652
"4550";2;41;14;958;1537120
"4551";2;41;15;883;1463466
"4552";2;41;16;850;1453346
"4553";2;41;17;833;1436582
"4554";2;41;18;1058;1960815
"4555";2;41;19;1056;1834717
"4556";2;41;20;1039;1843766
"4557";2;41;21;1032;1880096
"4558";2;41;22;1049;1897572
"4559";2;41;23;1064;1981213
"4560";2;41;24;1044;2024020
"4561";2;41;25;1062;2082037
"4562";2;41;26;1072;2136048
"4563";2;41;27;1123;2159598
"4564";2;41;28;1065;2241259
"4565";2;41;29;1073;2250723
"4566";2;41;30;1056;2275489
"4567";2;41;31;1093;2360449
"4568";2;41;32;1024;2316222
"4569";2;41;33;986;2302796
"4570";2;41;34;915;2293174
"4571";2;41;35;1007;2296103
"4572";2;41;36;930;2252626
"4573";2;42;1;1044;1207729
"4574";2;42;2;1073;1236522
"4575";2;42;3;896;1166483
"4576";2;42;4;907;1137719
"4577";2;42;5;923;1138087
"4578";2;42;6;840;1116961
"4579";2;42;7;861;1134235
"4580";2;42;8;878;1151567
"4581";2;42;9;877;1162239
"4582";2;42;10;835;1197494
"4583";2;42;11;836;1214355
"4584";2;42;12;894;1226518
"4585";2;42;13;910;1282350
"4586";2;42;14;991;1362815
"4587";2;42;15;1037;1539811
"4588";2;42;16;982;1465042
"4589";2;42;17;942;1454126
"4590";2;42;18;999;1437330
"4591";2;42;19;1214;1960178
"4592";2;42;20;1232;1835038
"4593";2;42;21;1189;1841930
"4594";2;42;22;1100;1882637
"4595";2;42;23;1154;1903998
"4596";2;42;24;1189;1990736
"4597";2;42;25;1130;2036834
"4598";2;42;26;1206;2099165
"4599";2;42;27;1202;2157438
"4600";2;42;28;1187;2185455
"4601";2;42;29;1185;2271051
"4602";2;42;30;1185;2285144
"4603";2;42;31;1167;2278948
"4604";2;42;32;1202;2363824
"4605";2;42;33;1189;2319693
"4606";2;42;34;1107;2300286
"4607";2;42;35;1142;2295533
"4608";2;42;36;1031;2298570
"4609";2;43;1;1184;1221681
"4610";2;43;2;1169;1201225
"4611";2;43;3;1145;1228866
"4612";2;43;4;1036;1158164
"4613";2;43;5;1009;1129120
"4614";2;43;6;926;1128506
"4615";2;43;7;949;1106265
"4616";2;43;8;1043;1123931
"4617";2;43;9;957;1140349
"4618";2;43;10;929;1157766
"4619";2;43;11;929;1209703
"4620";2;43;12;909;1224050
"4621";2;43;13;949;1234032
"4622";2;43;14;1025;1287634
"4623";2;43;15;1043;1366321
"4624";2;43;16;1191;1539854
"4625";2;43;17;1056;1463193
"4626";2;43;18;1050;1450720
"4627";2;43;19;1135;1432323
"4628";2;43;20;1356;1951248
"4629";2;43;21;1270;1826239
"4630";2;43;22;1332;1834744
"4631";2;43;23;1277;1876559
"4632";2;43;24;1298;1897723
"4633";2;43;25;1295;1984000
"4634";2;43;26;1327;2030475
"4635";2;43;27;1323;2092826
"4636";2;43;28;1367;2152069
"4637";2;43;29;1314;2179527
"4638";2;43;30;1399;2241096
"4639";2;43;31;1398;2287921
"4640";2;43;32;1396;2281683
"4641";2;43;33;1270;2366429
"4642";2;43;34;1356;2332371
"4643";2;43;35;1288;2301938
"4644";2;43;36;1273;2297330
"4645";2;44;1;1233;1223664
"4646";2;44;2;1285;1219385
"4647";2;44;3;1181;1201143
"4648";2;44;4;1266;1231097
"4649";2;44;5;1142;1162795
"4650";2;44;6;1091;1135606
"4651";2;44;7;1089;1136732
"4652";2;44;8;1040;1117859
"4653";2;44;9;1061;1138039
"4654";2;44;10;1061;1156447
"4655";2;44;11;1054;1166539
"4656";2;44;12;1004;1220993
"4657";2;44;13;1099;1238305
"4658";2;44;14;1103;1250767
"4659";2;44;15;1107;1307712
"4660";2;44;16;1271;1390100
"4661";2;44;17;1256;1570499
"4662";2;44;18;1263;1495767
"4663";2;44;19;1148;1485083
"4664";2;44;20;1230;1462341
"4665";2;44;21;1538;2002511
"4666";2;44;22;1483;1868660
"4667";2;44;23;1348;1871846
"4668";2;44;24;1381;1907237
"4669";2;44;25;1443;1922458
"4670";2;44;26;1419;2003791
"4671";2;44;27;1452;2044541
"4672";2;44;28;1453;2101310
"4673";2;44;29;1488;2152981
"4674";2;44;30;1431;2198141
"4675";2;44;31;1537;2243026
"4676";2;44;32;1519;2289757
"4677";2;44;33;1523;2283569
"4678";2;44;34;1464;2364796
"4679";2;44;35;1460;2333145
"4680";2;44;36;1421;2303031
"4681";2;45;1;1496;1240937
"4682";2;45;2;1370;1218046
"4683";2;45;3;1408;1213797
"4684";2;45;4;1327;1195681
"4685";2;45;5;1340;1225902
"4686";2;45;6;1250;1157726
"4687";2;45;7;1195;1130280
"4688";2;45;8;1239;1132670
"4689";2;45;9;1088;1113971
"4690";2;45;10;1179;1130705
"4691";2;45;11;1195;1135375
"4692";2;45;12;1166;1145621
"4693";2;45;13;1214;1199567
"4694";2;45;14;1288;1216854
"4695";2;45;15;1195;1230440
"4696";2;45;16;1324;1286994
"4697";2;45;17;1269;1368733
"4698";2;45;18;1360;1546601
"4699";2;45;19;1363;1473773
"4700";2;45;20;1306;1475828
"4701";2;45;21;1329;1445087
"4702";2;45;22;1638;1985902
"4703";2;45;23;1630;1862613
"4704";2;45;24;1566;1872894
"4705";2;45;25;1544;1916453
"4706";2;45;26;1568;1939761
"4707";2;45;27;1547;2029901
"4708";2;45;28;1515;2080151
"4709";2;45;29;1608;2146029
"4710";2;45;30;1663;2185753
"4711";2;45;31;1711;2199579
"4712";2;45;32;1693;2244390
"4713";2;45;33;1696;2290653
"4714";2;45;34;1588;2282061
"4715";2;45;35;1685;2365068
"4716";2;45;36;1627;2333603
"4717";2;46;1;1696;1266699
"4718";2;46;2;1664;1233765
"4719";2;46;3;1557;1210960
"4720";2;46;4;1582;1206841
"4721";2;46;5;1456;1189137
"4722";2;46;6;1423;1218991
"4723";2;46;7;1427;1150819
"4724";2;46;8;1406;1124864
"4725";2;46;9;1342;1127151
"4726";2;46;10;1269;1118105
"4727";2;46;11;1285;1153164
"4728";2;46;12;1250;1151700
"4729";2;46;13;1278;1156394
"4730";2;46;14;1297;1205025
"4731";2;46;15;1297;1216490
"4732";2;46;16;1361;1223704
"4733";2;46;17;1384;1273416
"4734";2;46;18;1435;1348108
"4735";2;46;19;1606;1515907
"4736";2;46;20;1575;1437427
"4737";2;46;21;1537;1440068
"4738";2;46;22;1506;1411153
"4739";2;46;23;1861;1940267
"4740";2;46;24;1856;1818893
"4741";2;46;25;1726;1829363
"4742";2;46;26;1712;1871332
"4743";2;46;27;1698;1894521
"4744";2;46;28;1616;1983049
"4745";2;46;29;1694;2031823
"4746";2;46;30;1726;2111418
"4747";2;46;31;1748;2186549
"4748";2;46;32;1757;2200290
"4749";2;46;33;1808;2245061
"4750";2;46;34;1864;2283998
"4751";2;46;35;1805;2281819
"4752";2;46;36;1749;2364856
"4753";2;47;1;1879;1254265
"4754";2;47;2;1892;1263323
"4755";2;47;3;1802;1231230
"4756";2;47;4;1722;1209475
"4757";2;47;5;1701;1206564
"4758";2;47;6;1668;1189517
"4759";2;47;7;1668;1219972
"4760";2;47;8;1587;1153870
"4761";2;47;9;1459;1128661
"4762";2;47;10;1433;1137577
"4763";2;47;11;1355;1130318
"4764";2;47;12;1445;1165382
"4765";2;47;13;1414;1163997
"4766";2;47;14;1364;1168797
"4767";2;47;15;1504;1218101
"4768";2;47;16;1422;1229723
"4769";2;47;17;1516;1237008
"4770";2;47;18;1612;1287034
"4771";2;47;19;1587;1362430
"4772";2;47;20;1748;1530528
"4773";2;47;21;1683;1458302
"4774";2;47;22;1591;1460753
"4775";2;47;23;1676;1431347
"4776";2;47;24;2065;1963576
"4777";2;47;25;1994;1841205
"4778";2;47;26;1875;1850228
"4779";2;47;27;1808;1892182
"4780";2;47;28;1896;1914643
"4781";2;47;29;1803;2002180
"4782";2;47;30;1874;2048126
"4783";2;47;31;1977;2111470
"4784";2;47;32;1953;2186353
"4785";2;47;33;1923;2200149
"4786";2;47;34;1950;2265406
"4787";2;47;35;2033;2282899
"4788";2;47;36;2022;2280565
"4789";2;48;1;1909;1248371
"4790";2;48;2;2080;1250092
"4791";2;48;3;2055;1257807
"4792";2;48;4;1986;1224694
"4793";2;48;5;1976;1201991
"4794";2;48;6;1857;1197778
"4795";2;48;7;1789;1179507
"4796";2;48;8;1816;1210403
"4797";2;48;9;1722;1143495
"4798";2;48;10;1658;1103280
"4799";2;48;11;1614;1067150
"4800";2;48;12;1487;1061974
"4801";2;48;13;1527;1095709
"4802";2;48;14;1585;1095578
"4803";2;48;15;1697;1102029
"4804";2;48;16;1699;1149559
"4805";2;48;17;1689;1161619
"4806";2;48;18;1613;1170520
"4807";2;48;19;1597;1219998
"4808";2;48;20;1854;1279392
"4809";2;48;21;1896;1466951
"4810";2;48;22;1842;1402969
"4811";2;48;23;1799;1410712
"4812";2;48;24;1796;1386585
"4813";2;48;25;2275;1910553
"4814";2;48;26;2113;1796894
"4815";2;48;27;2041;1813024
"4816";2;48;28;2066;1861204
"4817";2;48;29;2027;1889850
"4818";2;48;30;2093;2003596
"4819";2;48;31;2050;2047269
"4820";2;48;32;2184;2110478
"4821";2;48;33;2115;2185355
"4822";2;48;34;2081;2181355
"4823";2;48;35;2238;2263231
"4824";2;48;36;2193;2281072
"4825";2;49;1;2201;1269412
"4826";2;49;2;2098;1258215
"4827";2;49;3;2175;1264706
"4828";2;49;4;2156;1277419
"4829";2;49;5;2096;1248608
"4830";2;49;6;2004;1229748
"4831";2;49;7;2065;1229683
"4832";2;49;8;1930;1216640
"4833";2;49;9;1880;1253043
"4834";2;49;10;1864;1187158
"4835";2;49;11;1695;1150907
"4836";2;49;12;1797;1118476
"4837";2;49;13;1680;1117984
"4838";2;49;14;1752;1160045
"4839";2;49;15;1807;1166455
"4840";2;49;16;1686;1178168
"4841";2;49;17;1834;1235258
"4842";2;49;18;1869;1255279
"4843";2;49;19;1824;1270774
"4844";2;49;20;1892;1324099
"4845";2;49;21;2005;1390612
"4846";2;49;22;2159;1583060
"4847";2;49;23;2066;1505157
"4848";2;49;24;2063;1502747
"4849";2;49;25;2049;1468164
"4850";2;49;26;2353;2006841
"4851";2;49;27;2359;1876370
"4852";2;49;28;2258;1881129
"4853";2;49;29;2143;1917853
"4854";2;49;30;2218;1921239
"4855";2;49;31;2355;2002424
"4856";2;49;32;2299;2045877
"4857";2;49;33;2301;2109091
"4858";2;49;34;2320;2185823
"4859";2;49;35;2428;2179124
"4860";2;49;36;2497;2260896
"4861";2;50;1;2351;1226171
"4862";2;50;2;2309;1258029
"4863";2;50;3;2326;1240789
"4864";2;50;4;2348;1241204
"4865";2;50;5;2358;1247793
"4866";2;50;6;2336;1213238
"4867";2;50;7;2256;1188785
"4868";2;50;8;2271;1184024
"4869";2;50;9;2090;1165545
"4870";2;50;10;2164;1212419
"4871";2;50;11;2021;1199826
"4872";2;50;12;1892;1158734
"4873";2;50;13;1980;1121663
"4874";2;50;14;1878;1117673
"4875";2;50;15;1954;1154691
"4876";2;50;16;1947;1156330
"4877";2;50;17;1946;1163817
"4878";2;50;18;1983;1215697
"4879";2;50;19;2028;1229748
"4880";2;50;20;2027;1246857
"4881";2;50;21;2065;1300626
"4882";2;50;22;2110;1372482
"4883";2;50;23;2350;1569696
"4884";2;50;24;2220;1498747
"4885";2;50;25;2143;1503564
"4886";2;50;26;2088;1475985
"4887";2;50;27;2719;2023935
"4888";2;50;28;2502;1901915
"4889";2;50;29;2459;1915145
"4890";2;50;30;2424;1933599
"4891";2;50;31;2400;1919584
"4892";2;50;32;2525;2000602
"4893";2;50;33;2514;2044054
"4894";2;50;34;2489;2104067
"4895";2;50;35;2711;2183142
"4896";2;50;36;2583;2176326
"4897";2;51;1;2408;1256846
"4898";2;51;2;2545;1231825
"4899";2;51;3;2493;1268468
"4900";2;51;4;2482;1255626
"4901";2;51;5;2435;1260634
"4902";2;51;6;2534;1271767
"4903";2;51;7;2460;1240863
"4904";2;51;8;2497;1221286
"4905";2;51;9;2415;1221008
"4906";2;51;10;2343;1184900
"4907";2;51;11;2370;1169535
"4908";2;51;12;2314;1157116
"4909";2;51;13;2110;1117319
"4910";2;51;14;2199;1081591
"4911";2;51;15;2085;1078505
"4912";2;51;16;2064;1113442
"4913";2;51;17;2092;1115041
"4914";2;51;18;2084;1122844
"4915";2;51;19;2177;1172861
"4916";2;51;20;2172;1186455
"4917";2;51;21;2156;1204248
"4918";2;51;22;2249;1257018
"4919";2;51;23;2363;1327080
"4920";2;51;24;2598;1517556
"4921";2;51;25;2495;1448855
"4922";2;51;26;2288;1453503
"4923";2;51;27;2292;1427330
"4924";2;51;28;2829;1958089
"4925";2;51;29;2772;1839362
"4926";2;51;30;2583;1866322
"4927";2;51;31;2543;1931158
"4928";2;51;32;2650;1917019
"4929";2;51;33;2690;1997967
"4930";2;51;34;2627;2039011
"4931";2;51;35;2785;2100718
"4932";2;51;36;2818;2179707
"4933";2;52;1;2577;1190706
"4934";2;52;2;2799;1253013
"4935";2;52;3;2687;1227824
"4936";2;52;4;2733;1264251
"4937";2;52;5;2648;1251431
"4938";2;52;6;2762;1255909
"4939";2;52;7;2749;1266616
"4940";2;52;8;2642;1236623
"4941";2;52;9;2667;1216838
"4942";2;52;10;2517;1217329
"4943";2;52;11;2569;1183692
"4944";2;52;12;2523;1167489
"4945";2;52;13;2364;1154537
"4946";2;52;14;2327;1114325
"4947";2;52;15;2312;1078174
"4948";2;52;16;2268;1073960
"4949";2;52;17;2416;1108496
"4950";2;52;18;2285;1109967
"4951";2;52;19;2287;1116562
"4952";2;52;20;2334;1164737
"4953";2;52;21;2358;1186740
"4954";2;52;22;2388;1206188
"4955";2;52;23;2387;1260472
"4956";2;52;24;2533;1331150
"4957";2;52;25;2747;1523369
"4958";2;52;26;2701;1455655
"4959";2;52;27;2556;1462229
"4960";2;52;28;2558;1437502
"4961";2;52;29;3092;1972465
"4962";2;52;30;2920;1892582
"4963";2;52;31;2879;1862596
"4964";2;52;32;2864;1927323
"4965";2;52;33;2919;1913236
"4966";2;52;34;2810;1971437
"4967";2;52;35;2937;2034600
"4968";2;52;36;3017;2096227
"4969";2;53;1;2730;1131740
"4970";2;53;2;2655;1184170
"4971";2;53;3;2870;1247809
"4972";2;53;4;2873;1223734
"4973";2;53;5;2872;1261726
"4974";2;53;6;2974;1249805
"4975";2;53;7;2935;1255352
"4976";2;53;8;2942;1268469
"4977";2;53;9;2896;1239622
"4978";2;53;10;2870;1221824
"4979";2;53;11;2789;1222436
"4980";2;53;12;2702;1189031
"4981";2;53;13;2713;1172998
"4982";2;53;14;2620;1160299
"4983";2;53;15;2564;1120610
"4984";2;53;16;2561;1084379
"4985";2;53;17;2461;1080795
"4986";2;53;18;2520;1116126
"4987";2;53;19;2467;1118439
"4988";2;53;20;2517;1119472
"4989";2;53;21;2480;1177016
"4990";2;53;22;2607;1197341
"4991";2;53;23;2681;1214716
"4992";2;53;24;2669;1266408
"4993";2;53;25;2725;1334858
"4994";2;53;26;3015;1524278
"4995";2;53;27;2856;1454322
"4996";2;53;28;2721;1457782
"4997";2;53;29;2663;1430151
"4998";2;53;30;3314;1810679
"4999";2;53;31;3342;1887796
"5000";2;53;32;3111;1857967
"5001";2;53;33;3023;1922536
"5002";2;53;34;3064;1925889
"5003";2;53;35;3159;1966355
"5004";2;53;36;3107;2029376
"5005";2;54;1;2847;1094056
"5006";2;54;2;2795;1121002
"5007";2;54;3;2908;1173372
"5008";2;54;4;2925;1236750
"5009";2;54;5;3074;1213448
"5010";2;54;6;3015;1251134
"5011";2;54;7;3060;1239047
"5012";2;54;8;3108;1245821
"5013";2;54;9;3138;1258931
"5014";2;54;10;3174;1241929
"5015";2;54;11;3098;1240821
"5016";2;54;12;2920;1241051
"5017";2;54;13;2953;1206880
"5018";2;54;14;2928;1190183
"5019";2;54;15;2870;1177267
"5020";2;54;16;2730;1136547
"5021";2;54;17;2703;1099342
"5022";2;54;18;2652;1096022
"5023";2;54;19;2688;1131036
"5024";2;54;20;2726;1134104
"5025";2;54;21;2640;1139104
"5026";2;54;22;2725;1198844
"5027";2;54;23;2691;1219911
"5028";2;54;24;2744;1237566
"5029";2;54;25;2910;1290258
"5030";2;54;26;2880;1360048
"5031";2;54;27;3093;1553882
"5032";2;54;28;2971;1483227
"5033";2;54;29;2815;1487450
"5034";2;54;30;3040;1594708
"5035";2;54;31;3527;1805777
"5036";2;54;32;3443;1882677
"5037";2;54;33;3359;1852841
"5038";2;54;34;3324;1916935
"5039";2;54;35;3221;1920395
"5040";2;54;36;3380;1960768
"5041";2;55;1;2990;1083303
"5042";2;55;2;3042;1082903
"5043";2;55;3;3050;1109418
"5044";2;55;4;3135;1161406
"5045";2;55;5;3189;1224718
"5046";2;55;6;3211;1200784
"5047";2;55;7;3285;1237953
"5048";2;55;8;3341;1226750
"5049";2;55;9;3334;1233346
"5050";2;55;10;3423;1248817
"5051";2;55;11;3311;1212366
"5052";2;55;12;3177;1210965
"5053";2;55;13;3390;1210593
"5054";2;55;14;3105;1176720
"5055";2;55;15;3122;1160043
"5056";2;55;16;3038;1146842
"5057";2;55;17;2902;1106418
"5058";2;55;18;2932;1069747
"5059";2;55;19;2742;1066049
"5060";2;55;20;2971;1125516
"5061";2;55;21;2978;1112066
"5062";2;55;22;2863;1119063
"5063";2;55;23;2845;1179589
"5064";2;55;24;2871;1201164
"5065";2;55;25;2915;1220405
"5066";2;55;26;2947;1273583
"5067";2;55;27;3199;1344377
"5068";2;55;28;3356;1536876
"5069";2;55;29;3159;1468560
"5070";2;55;30;3057;1458150
"5071";2;55;31;3082;1590004
"5072";2;55;32;3857;1800296
"5073";2;55;33;3678;1877173
"5074";2;55;34;3554;1849386
"5075";2;55;35;3535;1910719
"5076";2;55;36;3530;1914065
"5077";2;56;1;3205;1084874
"5078";2;56;2;3190;1074790
"5079";2;56;3;3271;1075046
"5080";2;56;4;3324;1102498
"5081";2;56;5;3303;1155800
"5082";2;56;6;3465;1219796
"5083";2;56;7;3522;1196648
"5084";2;56;8;3534;1235659
"5085";2;56;9;3548;1225632
"5086";2;56;10;3561;1232102
"5087";2;56;11;3615;1233792
"5088";2;56;12;3600;1200982
"5089";2;56;13;3516;1203044
"5090";2;56;14;3462;1205963
"5091";2;56;15;3384;1175440
"5092";2;56;16;3217;1161762
"5093";2;56;17;3265;1151402
"5094";2;56;18;3246;1113649
"5095";2;56;19;3067;1079520
"5096";2;56;20;3142;1071196
"5097";2;56;21;3186;1139497
"5098";2;56;22;3110;1121723
"5099";2;56;23;3105;1125116
"5100";2;56;24;3077;1180997
"5101";2;56;25;3227;1198255
"5102";2;56;26;3128;1212486
"5103";2;56;27;3283;1261292
"5104";2;56;28;3401;1326352
"5105";2;56;29;3599;1510736
"5106";2;56;30;3454;1466049
"5107";2;56;31;3316;1452602
"5108";2;56;32;3355;1584223
"5109";2;56;33;4113;1794093
"5110";2;56;34;4028;1833429
"5111";2;56;35;3879;1842151
"5112";2;56;36;3809;1903416
"5113";2;57;1;3284;1055773
"5114";2;57;2;3190;1075584
"5115";2;57;3;3411;1065927
"5116";2;57;4;3309;1066941
"5117";2;57;5;3457;1095411
"5118";2;57;6;3443;1148807
"5119";2;57;7;3766;1213051
"5120";2;57;8;3691;1191652
"5121";2;57;9;3777;1231658
"5122";2;57;10;3771;1228566
"5123";2;57;11;3782;1253525
"5124";2;57;12;3918;1253374
"5125";2;57;13;3817;1218323
"5126";2;57;14;3767;1218482
"5127";2;57;15;3783;1220363
"5128";2;57;16;3484;1187856
"5129";2;57;17;3612;1172314
"5130";2;57;18;3593;1160593
"5131";2;57;19;3346;1121069
"5132";2;57;20;3257;1090976
"5133";2;57;21;3315;1075335
"5134";2;57;22;3253;1143613
"5135";2;57;23;3331;1125859
"5136";2;57;24;3292;1128254
"5137";2;57;25;3425;1183904
"5138";2;57;26;3337;1200399
"5139";2;57;27;3386;1214742
"5140";2;57;28;3385;1262861
"5141";2;57;29;3550;1327155
"5142";2;57;30;3803;1449183
"5143";2;57;31;3743;1459772
"5144";2;57;32;3601;1446420
"5145";2;57;33;3657;1577798
"5146";2;57;34;4464;1921089
"5147";2;57;35;4189;1825247
"5148";2;57;36;4085;1834142
"5149";2;58;1;3436;1040704
"5150";2;58;2;3472;1046302
"5151";2;58;3;3502;1066628
"5152";2;58;4;3603;1057833
"5153";2;58;5;3545;1060080
"5154";2;58;6;3714;1089099
"5155";2;58;7;3767;1143848
"5156";2;58;8;4010;1210652
"5157";2;58;9;3895;1189736
"5158";2;58;10;3988;1216604
"5159";2;58;11;3913;1179412
"5160";2;58;12;4141;1199578
"5161";2;58;13;4098;1195483
"5162";2;58;14;4215;1157824
"5163";2;58;15;4054;1154535
"5164";2;58;16;4056;1152497
"5165";2;58;17;3979;1117848
"5166";2;58;18;3860;1099744
"5167";2;58;19;3868;1084871
"5168";2;58;20;3534;1036631
"5169";2;58;21;3673;1024597
"5170";2;58;22;3500;1017387
"5171";2;58;23;3501;1089467
"5172";2;58;24;3611;1079039
"5173";2;58;25;3613;1088929
"5174";2;58;26;3603;1150244
"5175";2;58;27;3543;1174567
"5176";2;58;28;3536;1196189
"5177";2;58;29;3618;1252109
"5178";2;58;30;3824;1384936
"5179";2;58;31;4188;1442136
"5180";2;58;32;3919;1452654
"5181";2;58;33;3888;1439293
"5182";2;58;34;3854;1441745
"5183";2;58;35;4692;1912137
"5184";2;58;36;4609;1815726
"5185";2;59;1;3383;1009642
"5186";2;59;2;3645;1036068
"5187";2;59;3;3688;1044180
"5188";2;59;4;3788;1067619
"5189";2;59;5;3761;1061995
"5190";2;59;6;3894;1066749
"5191";2;59;7;3911;1099068
"5192";2;59;8;3892;1158153
"5193";2;59;9;4026;1229421
"5194";2;59;10;4311;1207380
"5195";2;59;11;4365;1231841
"5196";2;59;12;4227;1198988
"5197";2;59;13;4416;1224164
"5198";2;59;14;4547;1224915
"5199";2;59;15;4415;1191477
"5200";2;59;16;4348;1192959
"5201";2;59;17;4163;1196202
"5202";2;59;18;4079;1165583
"5203";2;59;19;4147;1151660
"5204";2;59;20;3935;1146977
"5205";2;59;21;3964;1092616
"5206";2;59;22;3785;1074645
"5207";2;59;23;3752;1060941
"5208";2;59;24;3862;1129292
"5209";2;59;25;3756;1112510
"5210";2;59;26;3680;1116579
"5211";2;59;27;3761;1173507
"5212";2;59;28;3720;1191198
"5213";2;59;29;3840;1206474
"5214";2;59;30;3909;1251108
"5215";2;59;31;4138;1377759
"5216";2;59;32;4374;1434429
"5217";2;59;33;4334;1444969
